loan_id,propname,orig_date,end_date,loan_size_mm,ltv,occ_at_orig,occ,noi_at_orig,noi,is_30d,is_90d,severity
24176,Property32639,2007-07-05,2024-09-01,17.927153,71.7,92.73,92.73,1643635.92,1661283.3399999999,True,True,0.6344664074658145
114312,Property32640,2003-12-23,2017-09-01,8.45134682,69.73,97.18,97.18,888730.83,1025622.89,False,False,0.0
36229,Property32641,2007-06-13,2024-09-01,10.9,74.1,100.0,100.0,966410.43,-209721.46000000002,True,False,0.4925300467889908
67616,Property32642,2005-06-29,2021-07-01,4.111750069999999,78.0,89.07,89.07,471687.43,158709.63,True,True,0.3955812153728498
12721,Property32643,2014-05-21,2024-08-01,16.2808632,69.3,70.39999999999999,70.39999999999999,1776841.43,2954014.6500000004,False,False,0.0
47849,Property32644,2006-12-22,2021-04-01,2.6,52.0,98.21,98.21,265573.83,288825.93,False,False,0.0
13021,Property32645,2007-03-14,2024-09-01,11.665,79.6,97.80999999999999,97.80999999999999,1072646.01,863114.74,False,False,0.0
6333,Property32646,2006-12-19,2022-02-01,4.1,74.5,92.77,92.77,367648.79,448134.95,False,False,0.0
78547,Property32647,2006-05-31,2019-09-01,7.4923315399999995,52.39,91.39999999999999,91.39999999999999,789726.65,974754.98,False,False,0.0
68887,Property32648,2013-01-30,2024-09-01,6.29255842,57.21,99.63,99.63,648030.29,668071.0800000001,False,False,0.0
10000,Property32649,2006-06-28,2017-08-01,0.99819898,64.4,97.66000000000001,97.66000000000001,92009.36,91794.66,False,False,0.0
49176,Property32650,2004-11-23,2021-08-01,17.981474059999996,78.9,100.0,98.66,1783313.67,1415487.95,False,False,0.0
118061,Property32651,2014-12-29,2024-09-01,6.3,74.6,99.95,99.95,618931.29,661284.0700000001,False,False,0.0
41912,Property32652,2005-11-09,2022-02-01,2.25,25.0,,,1669340.0,171026.0,False,False,0.0
20359,Property32653,2003-12-08,2022-01-01,2.0022099,60.7,97.04,97.04,270319.7,291630.3,False,False,0.0
15837,Property32654,2004-06-07,2021-08-01,5.408303999999999,76.2,91.41,91.41,681934.83,766864.47,False,False,0.0
18794,Property32655,2004-05-20,2019-10-01,2.1334015699999997,79.0,98.12,98.12,227800.59,215867.75,False,False,0.0
1327,Property32656,2006-08-23,2022-10-01,5.25,73.94,100.0,100.0,554576.12,328131.36,True,True,0.6623890438095238
13518,Property32657,2005-07-29,2020-12-01,14.9054229,78.4,97.08,90.92,1545950.97,1273652.57,True,True,0.4970907554726273
117006,Property32658,2004-11-04,2019-11-01,1.94224975,76.9,97.91,97.91,196465.14,221069.11000000002,False,False,0.0
71051,Property32659,2004-03-17,2024-09-01,2.7148277,71.44,96.64,92.47,279961.13,306254.32,True,False,0.0
46654,Property16075,2006-11-29,2018-01-01,106.0,70.7,96.93,96.93,10391831.85,9636405.24,False,False,0.0
21353,Property32660,2005-08-24,2023-01-01,1.2872396799999999,79.5,98.08,98.08,146741.38,158741.0,False,False,0.0
12403,Property32661,2015-06-26,2024-08-01,4.99255648,29.8,91.82,91.82,971389.78,361392.78,False,False,0.0
24641,Property32662,2004-12-28,2016-10-01,6.08681332,73.3,87.18,87.18,579033.87,614734.33,True,True,0.7161438885725511
41856,Property32663,2003-09-26,2024-09-01,6.77032821,59.4,89.95,67.65,1077750.32,972964.32,False,False,0.0
37685,Property32664,2004-05-20,2019-10-01,1.26612105,68.8,90.07000000000001,90.07000000000001,139100.94,205547.56,False,False,0.0
71516,Property32665,2005-07-29,2020-12-01,2.69722883,78.2,100.0,100.0,252372.67,257583.1,False,False,0.0
114341,Property32666,2005-02-17,2020-02-01,14.9213065,79.33,97.74000000000001,97.74000000000001,1355634.61,1000433.7999999999,True,True,0.43748165014906704
82418,Property32667,2007-08-22,2024-09-01,14.0,55.34,77.31,77.31,1202473.6800000002,1363210.25,False,False,0.0
27551,Property32668,2007-06-14,2021-10-01,7.5,75.76,89.6,89.6,688186.44,783780.48,True,True,0.0
51528,Property32669,2004-02-05,2019-01-01,1.69577562,40.4,100.0,100.0,221007.22,628830.2899999999,False,False,0.0
36558,Property32670,2007-06-27,2023-12-01,1.7715904399999998,73.8,100.0,100.0,166456.37000000002,137243.19,False,False,0.0
113929,Property32671,2003-03-14,2018-01-01,0.5,25.0,100.0,98.45,973511.63,212589.63,False,False,0.0
115124,Property32672,2006-12-12,2022-01-01,4.45,58.6,92.32000000000001,92.32000000000001,426305.66,245629.26,False,False,0.0
26766,Property32673,2007-05-09,2022-04-01,12.92,80.0,91.97,91.97,1081045.26,1325332.35,False,False,0.0
60106,Property32674,2004-05-13,2020-01-01,8.981648419999999,68.56,77.91,77.91,1287620.24,1266357.29,False,False,0.0
54411,Property32675,2011-08-30,2024-09-01,14.185245279999998,65.7,97.21,97.21,1514644.37,1810207.4300000002,False,False,0.0
10842,Property32676,2007-04-18,2024-09-01,69.93374784999999,68.6,93.65,93.65,8250683.32,6679731.71,False,False,0.0
59430,Property32677,2007-09-27,2024-09-01,4.975,73.2,,,463530.0,571573.56,False,False,0.0
41359,Property364,2007-10-25,2021-06-01,0.99597768,66.4,,,98854.77,91027.84000000001,False,False,0.0
11697,Property32678,2006-10-04,2024-09-01,11.0,75.9,96.92,96.92,1045712.69,964453.0499999999,False,False,0.6530653345454546
16579,Property32679,2014-06-24,2024-09-01,6.6,70.1,100.0,100.0,721813.29,959055.8200000001,False,False,0.0
24549,Property32680,2005-12-28,2018-11-01,21.774854350000002,78.8,88.05,88.05,1893021.28,2038091.82,False,False,0.0
46473,Property32681,2006-04-10,2021-06-01,4.8854749,68.8,62.42,62.42,655965.31,799215.4800000001,False,False,0.0
48552,Property13429,2014-12-12,2024-08-01,1.49824058,62.4,56.62,56.62,144300.62,204958.24,False,False,0.0
26759,Property24267,2015-02-25,2024-08-01,75.0,66.49,100.0,100.0,15162755.6,15004300.379999999,False,False,0.0
51530,Property32682,2006-09-29,2022-06-01,6.48975733,43.56,82.13,82.13,1301198.19,760023.12,False,False,0.0
40423,Property32683,2006-12-21,2021-12-01,37.5,54.3,95.58,100.0,5105145.6,6414527.87,False,False,0.0
34960,Property32684,2007-09-27,2024-09-01,4.95,75.0,,,457379.07,815196.35,False,False,0.0
53546,Property7600,2006-06-28,2017-08-01,3.0,75.0,98.2,98.2,285134.76,306270.8,False,False,0.0
21816,Property32685,2004-06-24,2016-09-01,2.33751032,77.66,99.48,99.48,247395.55,301177.57,False,False,0.0
17891,Property32686,2014-08-14,2024-08-01,3.7457767599999996,74.92,87.58,87.58,472680.18,404966.35000000003,False,False,0.0
41393,Property32687,2006-05-25,2024-09-01,2.99436599,65.24,89.16,89.16,285617.52,214083.94999999998,True,True,0.5166096012197894
36505,Property32689,2004-12-28,2016-10-01,9.149992710000001,79.8,95.54,95.54,859589.12,1182112.4900000002,False,False,0.0
56692,Property32690,2014-05-22,2024-09-01,10.28800814,64.3,81.55,81.55,1016281.14,1000235.74,False,False,0.0
47458,Property32691,2007-06-06,2019-02-01,48.3816,69.51,97.38000000000001,97.38000000000001,3972444.74,4028105.54,False,False,0.0
70052,Property32692,2014-11-18,2024-09-01,6.59,67.2,94.03999999999999,97.44,773562.52,942790.61,False,False,0.0
58475,Property32693,2013-05-02,2024-08-01,4.244183509999999,51.13,100.0,100.0,636216.75,606758.34,False,False,0.0
59993,Property32694,2007-11-14,2024-09-01,4.28,51.04,99.02,99.02,441953.48,435629.63,False,False,0.0
1345,Property32695,2013-05-09,2024-08-01,8.48882706,64.3,80.36999999999999,80.36999999999999,809355.08,696254.64,False,False,0.0
14267,Property32696,2003-06-30,2024-02-01,8.74205303,79.84,92.00999999999999,94.94999999999999,862472.1,824857.14,False,False,0.0
39150,Property32697,2006-08-23,2022-10-01,19.099999999999998,77.96,100.0,100.0,1771466.25,1674958.41,False,False,0.0
70826,Property32698,2011-11-22,2024-08-01,21.08228019,65.9,81.58,81.58,2384558.22,3469601.0100000002,False,False,0.0
71083,Property27012,2004-03-31,2021-05-01,155.0,46.5,97.27,95.05,64362838.48,76899367.9,False,False,0.0
49704,Property32699,2007-04-18,2024-09-01,1.74807603,35.7,99.31,99.31,260465.6,228619.16,False,False,0.0
59631,Property32700,2004-04-07,2018-09-01,3.3928052,71.0,90.2,90.2,407519.78,419826.33,False,False,0.0
87400,Property32701,2003-10-14,2018-08-01,4.9947598499999994,61.0,94.96,94.96,687884.08,481111.11000000004,False,False,0.0
14659,Property32702,2006-07-12,2024-01-01,2.37727345,69.92,100.0,100.0,274732.73,276061.67,False,False,0.0
41342,Property7437,2007-12-27,2024-09-01,0.97373811,60.9,100.0,100.0,97265.37,104188.01999999999,True,False,0.0
26700,Property32703,2005-11-04,2024-09-01,4.994496259999999,74.9,80.30000000000001,80.30000000000001,546912.46,464599.45,False,False,0.0
23980,Property32704,2014-06-23,2024-08-01,35.0,66.88,86.19,86.19,8048457.27,7258960.109999999,False,False,0.0
32551,Property32705,2007-04-12,2022-12-01,13.049999999999999,77.2,94.42,94.42,1203371.02,1307442.99,False,False,0.23051964291187738
53542,Property32706,2006-10-30,2024-08-01,3.9,60.0,63.809999999999995,58.95,610942.74,389409.83,True,False,0.0
36263,Property32707,2007-07-05,2024-09-01,6.609999999999999,79.16,88.92,88.92,572025.09,603815.83,False,False,0.0
9051,Property32708,2006-09-29,2022-06-01,12.399999999999999,70.86,94.15,94.15,1171706.14,766848.26,True,True,0.4608702112903226
42807,Property32709,2006-08-17,2019-09-01,2.3,71.88,93.12,93.12,234491.15,276419.76,False,False,0.0
37885,Property32710,2013-07-31,2024-09-01,8.0,70.61,97.5,97.5,930106.99,162537.99,False,False,0.0
12458,Property32711,2006-09-29,2022-06-01,1.9477342,62.03,100.0,100.0,215237.47,202519.2,False,False,0.0
53636,Property32712,2005-08-11,2018-06-01,4.62055499,79.7,,,429102.22,412135.75,False,False,0.0
63625,Property32713,2006-03-07,2024-08-01,11.5,79.86,92.11,92.11,998569.31,1297316.54,False,False,0.0
52934,Property32714,2005-09-29,2018-09-01,10.6,79.4,92.85000000000001,92.85000000000001,906989.07,1007279.62,False,False,0.0
30603,Property15136,2004-04-07,2018-09-01,2.69686433,67.4,96.76,96.76,285985.36,168449.46,False,False,0.0
78525,Property32715,2020-06-04,2024-08-01,2.831,64.3,91.63,91.63,298042.12,259062.33000000002,False,False,0.0
13712,Property32716,2007-07-30,2022-09-01,35.0,49.6,100.0,100.0,4135684.81,5106312.36,False,False,0.0
28428,Property32717,2007-03-08,2024-09-01,2.87101222,78.66,96.88,96.88,271408.16,264751.75999999995,False,False,0.0
29340,Property32718,2005-05-24,2020-12-01,14.193,60.91,100.0,100.0,1521987.92,1511274.3399999999,True,True,0.0
11407,Property32719,2014-06-04,2024-09-01,4.59512899,74.1,94.53,94.53,501368.87,413296.33,False,False,0.0
27134,Property32720,2003-09-23,2021-10-01,3.15,64.29,97.61,97.61,372296.53,416578.01,False,False,0.0
36493,Property32721,2005-03-11,2020-03-01,2.6592206099999998,73.9,100.0,100.0,275909.08,150515.22,True,True,0.5190277236908148
21041,Property32722,2006-05-30,2020-01-01,5.979766389999999,77.2,88.98,88.98,590385.51,891841.51,False,False,0.0
6614,Property32723,2013-02-21,2024-08-01,10.15932093,74.7,94.87,94.87,970563.34,1171723.1400000001,False,False,0.0
22457,Property32724,2014-05-13,2024-08-01,5.59327754,69.1,100.0,100.0,631980.1100000001,721396.2000000001,False,False,0.0
19272,Property32725,2005-04-29,2020-12-01,8.839,64.28,95.94,95.94,936720.69,1128208.6199999999,False,False,0.0
39362,Property32726,2005-11-29,2021-05-01,20.0,78.1,96.14,96.14,1830086.65,1621788.69,False,False,0.0
6094,Property32727,2005-02-24,2020-03-01,1.84013747,28.98,,96.53,253897.1,112810.1,False,False,0.0
53326,Property32728,2007-11-13,2024-08-01,9.775,64.74,88.25999999999999,88.25999999999999,977203.82,853554.53,False,False,0.0
72637,Property32729,2007-03-28,2022-04-01,43.5,71.31,100.0,100.0,3690825.13,1320091.46,False,False,0.811020431494253
9935,Property32730,2013-12-11,2024-01-01,11.68587676,60.9,68.72,68.72,1669922.58,1688719.6,True,True,0.0
55704,Property32731,2006-05-31,2019-09-01,4.859,66.11,100.0,100.0,499452.58999999997,439009.74,False,False,0.0
118206,Property32732,2007-12-27,2024-09-01,20.599999999999998,72.8,89.98,89.98,1977946.78,1372325.63,True,True,0.5862902412621359
12436,Property32733,2005-10-25,2020-09-01,0.9929465,25.0,,96.73,2362551.41,-49463.59,False,False,0.0
7769,Property32734,2006-03-30,2021-08-01,3.43536999,69.1,84.88,84.88,407818.31,359852.23,False,False,0.0
27473,Property32735,2013-04-30,2024-09-01,3.1799999999999997,72.27,77.89,77.89,371612.39999999997,590846.94,False,False,0.0
82502,Property32736,2005-02-10,2022-08-01,7.9784058899999994,78.22,93.44,71.72,875494.48,539496.32,True,True,0.5321921945989138
16968,Property32737,2015-12-29,2024-08-01,5.8,74.53,99.5,99.5,678351.58,603340.58,True,True,0.3005312344827586
116545,Property32738,2006-03-30,2024-09-01,2.88,80.0,95.34,95.34,264030.27,278309.25,False,False,0.0
27616,Property32739,2007-07-30,2022-09-01,6.5,73.9,98.29,98.29,470803.21,566771.36,False,False,0.0
43254,Property32740,2007-12-27,2024-09-01,5.625,75.0,74.27,74.27,761199.28,623014.19,False,False,0.0
33721,Property32741,2006-01-30,2024-09-01,6.04,76.5,,,526125.53,542404.2100000001,False,False,0.0
8187,Property32742,2004-12-29,2020-12-01,1.7999999999999998,60.0,99.54,99.54,261665.96,212967.83,False,False,0.0
19888,Property32743,2013-08-20,2024-08-01,17.981496149999998,59.9,70.31,70.31,2780132.14,-32731.65,True,True,0.8467942424245939
87909,Property32744,2007-07-05,2024-09-01,28.619999999999997,76.7,98.51,98.51,1894768.7,2043030.8,False,False,0.0
51612,Property32745,2006-03-22,2024-08-01,3.6999999999999997,79.2,100.0,100.0,354666.64,127253.65,True,True,0.3325179459459459
15116,Property32746,2006-02-01,2021-11-01,13.0,70.7,96.55,96.55,1243682.74,1623569.78,False,False,0.0
48812,Property32747,2006-06-21,2021-06-01,1.625,62.5,92.69,92.69,258726.46,295929.89,False,False,0.0
39278,Property32748,2004-12-28,2016-10-01,30.94767255,77.7,93.34,93.34,3230452.01,2188052.3899999997,False,False,0.0
20691,Property32749,2005-08-11,2018-06-01,5.35005787,79.6,,,463848.81,463849.48,False,False,0.0
68773,Property4728,2007-05-08,2020-12-01,9.516,60.42,91.78,91.78,912383.58,1150391.0199999998,False,False,0.0
194012,Property32750,2006-09-28,2024-08-01,2.05,78.8,95.45,95.45,193315.45,218367.48,False,False,0.0
38095,Property32751,2007-02-27,2020-08-01,18.099999999999998,79.0,100.0,100.0,1287355.14,1276488.5599999998,False,False,0.0
44778,Property32752,2007-03-08,2024-09-01,3.5488841699999996,64.53,96.93,96.93,377113.62,426450.7,False,False,0.0
117606,Property32753,2016-08-25,2024-09-01,16.23232288,72.1,94.47,94.47,1637674.59,949651.01,True,True,0.5118170024966876
10743,Property32754,2005-06-23,2021-10-01,19.65,76.2,100.0,96.06,1821130.71,1787445.5899999999,False,False,0.0
27250,Property32755,2006-06-29,2019-08-01,2.73491971,55.3,74.81,74.81,252073.82,121372.87000000001,True,True,0.44060695661153426
219896,Property32756,2004-08-12,2016-10-01,7.79306687,80.34,100.0,100.0,848183.97,731880.15,False,False,0.008667792940419104
37624,Property32757,2007-06-06,2019-02-01,7.3999999999999995,79.57,100.0,100.0,792807.74,-162351.05000000002,True,True,0.9142939081081081
69855,Property32758,2007-02-28,2021-05-01,8.299999999999999,69.7,94.2,94.2,675312.45,1005149.1499999999,False,False,0.0
22795,Property32759,2004-02-04,2018-01-01,11.76360139,74.7,96.10000000000001,96.10000000000001,1305862.48,1439772.05,False,False,0.0
333,Property17949,2007-08-16,2020-12-01,4.18866584,73.5,63.24,63.24,572162.11,614299.37,False,False,0.0
10643,Property1483,2005-08-24,2023-01-01,5.1,69.3,89.7,87.03,453052.05,445258.51999999996,True,False,0.0
39082,Property32760,2006-03-30,2021-08-01,11.4,72.2,96.0,96.0,1152795.41,941998.03,True,True,0.8760189438596492
116758,Property32761,2004-07-08,2024-09-01,119.29885933999999,63.8,82.68,82.68,17926924.85,11304278.879999999,False,False,0.0
14237,Property32762,2005-11-29,2021-05-01,26.9,76.6,95.89999999999999,95.89999999999999,2397812.62,1186604.1700000002,True,True,0.43262906059479556
85136,Property32763,2005-12-20,2024-09-01,14.0,71.8,96.51,96.51,1240777.99,1553481.07,False,False,0.0
85562,Property32764,2015-07-28,2024-08-01,7.56928752,70.1,97.47,97.47,644787.65,724737.59,False,False,0.0
18804,Property32765,2003-03-14,2018-01-01,0.97915422,25.0,97.18,92.18,217370.99,92778.99,False,False,0.0
41805,Property20507,2006-08-17,2019-09-01,3.3,67.07,99.25,99.25,317639.63,350311.0,False,False,0.0
641,Property32766,2006-11-09,2024-09-01,3.31884876,71.4,100.0,100.0,292119.25,282317.69,False,False,0.0
71502,Property32767,2010-06-18,2024-08-01,0.97843579,45.09,94.56,94.56,261037.14,83173.78,False,False,0.0
25209,Property32768,2005-12-20,2024-09-01,1.5499999999999998,57.1,100.0,100.0,201621.05,322102.11,False,False,0.0
6476,Property32769,2006-08-17,2019-09-01,7.42,74.95,90.91000000000001,90.91000000000001,654520.05,195755.97,True,True,0.0
2253,Property32770,2006-12-19,2022-02-01,16.45,77.2,99.09,99.09,1414200.14,1400408.17,False,False,0.0
56706,Property32771,2004-11-10,2024-08-01,1.04756659,66.5,100.0,100.0,108630.09,161736.56,False,False,0.0
1476,Property32772,2006-09-29,2022-06-01,7.7311228,74.34,100.0,100.0,857071.52,693134.5700000001,True,True,0.21566824808422394
19212,Property32773,2013-10-08,2024-09-01,5.0843760499999995,63.6,65.53,65.53,681010.5,71815.3,False,False,0.0
33807,Property32774,2011-12-29,2024-09-01,28.0,65.1,99.95,99.95,3553975.49,4215779.84,False,False,0.0
56055,Property32775,2007-06-27,2023-12-01,4.475,79.9,96.27,96.27,410344.26999999996,327534.37,False,False,0.0
53289,Property32776,2007-07-31,2024-09-01,37.6,80.0,97.43,97.43,3739040.2399999998,-1612004.52,True,True,1.064689657180851
51403,Property32777,2005-12-07,2023-06-01,9.5115934,75.5,84.05,84.05,954877.47,1013883.7999999999,False,False,0.0
51837,Property32778,2004-03-31,2021-05-01,4.25,78.8,96.72999999999999,96.72999999999999,488135.6,480206.94999999995,False,False,0.0
34666,Property32779,2007-07-05,2024-09-01,59.661271,57.4,100.0,100.0,6161704.13,6266679.43,False,False,0.0
115101,Property32780,2007-02-28,2021-05-01,133.0,70.0,90.63000000000001,82.71000000000001,11280745.34,7489170.28,False,False,1.1212619646616542
1507,Property32781,2006-06-29,2021-11-01,17.785,71.4,62.33,62.33,2183358.04,1860969.04,True,True,0.0
10489,Property32782,2005-01-27,2018-03-01,3.085,78.1,98.4,98.4,302993.82,289544.34,True,True,0.6395002333873582
33802,Property32783,2006-10-31,2024-08-01,26.0,73.24,86.95,86.95,2221775.94,2481950.97,False,False,0.0
22572,Property32784,2007-11-14,2021-12-01,4.0,69.6,99.24,99.24,421862.85,422961.47,True,True,0.740238255
174358,Property32785,2004-06-11,2024-01-01,1.2429168899999998,77.0,98.99,98.99,161764.51,255473.26,False,False,0.0
6540,Property32786,2012-11-13,2024-09-01,12.48630546,44.0,73.9,73.9,1890076.37,550240.65,True,True,0.0
169159,Property32787,2008-06-27,2023-01-01,16.66,70.0,62.67,62.67,2503658.29,893077.63,True,True,0.9250949183673469
44829,Property32788,2007-05-30,2024-09-01,8.621,80.95,99.92,96.2,609855.31,626058.15,False,False,0.0
46646,Property32789,2006-03-22,2024-08-01,5.66610295,53.0,65.5,65.5,919425.35,1006172.5399999999,True,False,0.0
48725,Property32790,2006-05-31,2019-09-01,3.6495141899999997,61.34,78.98,78.98,483711.51,296396.15,False,False,0.0
37407,Property32791,2005-05-19,2018-11-01,13.5,76.7,99.64,99.64,1371477.09,1751079.6300000001,False,False,0.0
78409,Property32792,2014-08-07,2024-09-01,3.44619437,71.1,100.0,100.0,446985.57,528030.1799999999,False,False,0.0
15953,Property29518,2003-04-29,2019-01-01,45.85927854,66.0,94.18,94.18,4975815.74,4737184.41,False,False,0.0
24326,Property32793,2004-03-02,2015-09-01,9.57092263,71.4,78.81,78.81,978310.57,1006011.0,False,False,0.0
27121,Property1110,2004-05-13,2020-01-01,80.0,69.57,96.7,96.7,8998705.03,9467568.18,False,False,0.0
50322,Property32794,2007-05-30,2024-09-01,10.0,66.0,97.18,97.18,768701.1799999999,823679.9299999999,False,False,0.0
85542,Property22814,2004-02-04,2018-01-01,12.56135829,78.5,94.51,94.51,1213188.19,1214332.5,False,False,0.0
43280,Property32795,2006-04-20,2021-07-01,8.03938028,71.5,97.61,97.61,822027.66,788284.2,False,False,0.0
17831,Property32796,2005-05-19,2018-11-01,7.699999999999999,65.25,88.57,88.57,700663.87,684673.97,True,True,0.22651414935064934
36439,Property32797,2004-11-23,2021-08-01,5.2,80.0,100.0,97.14999999999999,528323.86,511221.13,False,False,0.0
43068,Property32798,2005-09-28,2022-08-01,2.29520012,65.1,67.06,67.06,342510.27,158368.08,False,False,0.020045528753283613
24729,Property32799,2005-07-29,2020-12-01,3.0,58.7,99.97,99.97,295478.57,480772.64,False,False,0.0
4857,Property32800,2007-05-09,2024-08-01,7.3,57.9,100.0,100.0,737768.59,943742.85,False,False,0.0
118059,Property32801,2006-09-27,2022-04-01,2.4961318599999998,73.4,92.98,92.98,251839.46,230696.12,False,False,0.0
14157,Property32802,2007-06-14,2021-10-01,3.472,79.0,95.53,95.53,298028.38,368195.05,False,False,0.0
59222,Property32803,2013-01-30,2024-09-01,9.0,69.8,72.8,72.8,1533079.8,1443815.71,False,False,0.0
113912,Property32804,2007-02-27,2020-08-01,16.7,81.1,90.2,90.2,1264027.6,925272.07,True,True,0.0
37843,Property32805,2003-10-27,2020-12-01,12.6,78.75,95.97999999999999,95.97999999999999,1097748.36,1004257.94,False,False,0.0
34795,Property32806,2008-03-18,2024-04-01,17.32689433,78.54,97.05,97.05,1666778.87,1515942.31,False,False,0.0
21503,Property32807,2006-12-21,2021-12-01,1.9980051699999999,71.36,67.43,58.68,162117.65000000002,159281.94,False,False,0.0
48656,Property32809,2012-06-07,2023-11-01,21.97818303,74.5,95.86,95.86,2011502.46,2259181.0,True,False,0.0
47807,Property32810,2006-05-30,2020-01-01,1.99014656,66.3,98.3,98.3,190643.72,389231.99,True,False,0.0
17799,Property32811,2007-10-30,2019-12-01,10.1,75.51,100.0,100.0,887270.41,961468.67,False,False,0.0
82821,Property32812,2005-12-07,2023-06-01,2.25,26.4,43.99,43.99,207757.03,661688.37,False,False,0.0
194118,Property32813,2008-06-12,2024-02-01,3.52290827,58.72,100.0,100.0,464606.35,387827.00999999995,True,True,0.0
49754,Property32814,2007-07-05,2024-09-01,6.5,72.22,98.63,98.63,621978.76,982020.77,False,False,0.0
67033,Property32815,2006-09-21,2021-10-01,9.77518737,62.3,87.71,92.15,1009389.63,1575631.7,False,False,0.0
30543,Property3892,2003-06-30,2021-07-01,3.6459730299999995,25.0,100.0,100.0,1206174.8,245875.8,False,False,0.0
57420,Property32816,2006-12-21,2024-08-01,10.299999999999999,78.03,99.16,99.16,785774.03,2225693.14,False,False,0.010067221359223302
17574,Property32817,2007-03-29,2020-12-01,5.88682268,63.47,100.0,100.0,547970.12,636759.88,False,False,0.0
63613,Property32818,2003-03-20,2018-04-01,1.94075433,79.87,99.88,99.88,187631.59,131991.27,False,False,0.0
72968,Property32819,2005-09-29,2018-09-01,3.1999999999999997,74.4,95.8,95.8,295759.51,395891.59,False,False,0.0
82546,Property32820,2004-08-20,2022-03-01,2.3,68.7,92.28,86.64,247278.1,256454.5,False,False,0.0
7494,Property32821,2006-09-28,2024-08-01,1.3490516299999997,25.0,,,1003239.4,4196.4,False,False,0.0
81120,Property32822,2003-09-30,2016-11-01,1.78844641,74.5,100.0,94.86999999999999,248592.15,224834.13999999998,False,False,0.0
7067,Property32823,2006-05-25,2024-09-01,18.5,72.83,100.0,100.0,1944401.97,2034807.28,False,False,0.0
41063,Property32824,2006-06-28,2017-08-01,2.6399999999999997,73.33,100.0,100.0,271667.07,217648.56,False,False,0.0
39075,Property32825,2016-05-05,2024-08-01,21.099999999999998,68.11,92.12,92.12,7939151.140000001,-2167730.5100000002,True,True,0.0
46389,Property32826,2011-06-23,2022-10-01,64.29045836,69.2,98.56,98.56,6305105.380000001,6005483.78,False,False,0.0
7605,Property32827,2004-03-18,2024-09-01,5.2,80.0,89.17,89.17,469439.48,622195.27,False,False,0.0
7352,Property32828,2007-08-30,2022-06-01,3.6999999999999997,69.2,99.24,99.24,399799.88,409942.35,False,False,0.0
41442,Property32829,2011-06-22,2024-08-01,9.0,65.22,92.13,92.13,974526.78,1003536.03,False,False,0.0
77538,Property32830,2011-08-09,2024-08-01,4.989901919999999,55.4,95.49,95.49,589474.5,664776.63,False,False,0.0
9804,Property32831,2006-12-21,2024-05-01,3.2942450699999997,71.6,97.77,97.77,338625.26,487668.57,False,False,0.0
56259,Property32832,2006-05-31,2019-09-01,3.75,76.53,98.08,98.08,330907.82,357600.73,False,False,0.0
17769,Property32833,2007-07-26,2020-02-01,13.7,84.78,96.48,96.48,1116886.45,236476.88,True,True,0.6031217678832117
23559,Property32835,2006-12-22,2021-04-01,6.1499999999999995,56.4,100.0,100.0,535566.94,467503.01,False,False,0.0
40086,Property32836,2005-06-29,2024-08-01,2.65,25.0,,,1770758.29,112572.29,False,False,0.0
10345,Property22042,2007-03-16,2022-07-01,12.649999999999999,74.6,92.0,99.55,1094001.5,1055503.8,False,False,0.0
82899,Property32837,2008-05-08,2024-09-01,5.4427907499999995,49.48,90.80000000000001,90.80000000000001,906458.74,1722630.01,False,False,0.0
10589,Property32838,2005-06-22,2024-09-01,6.99314294,74.4,97.11,97.11,640587.07,467740.99,False,False,0.0
84362,Property32839,2014-05-22,2024-09-01,15.2,67.56,97.6,97.6,1495185.5,1760739.4500000002,False,False,0.0
50256,Property32840,2003-12-18,2018-11-01,17.12871384,79.67,100.0,45.45,2027876.71,1197796.43,True,True,0.7388577296706125
14396,Property32841,2005-08-24,2023-01-01,8.08864,64.5,94.66,96.76,662222.69,878556.49,False,False,0.0
48034,Property32842,2007-07-26,2020-02-01,3.39671756,79.92,100.0,100.0,302580.46,304085.35000000003,False,False,0.0
114207,Property32843,2007-11-29,2024-08-01,3.88725599,66.4,98.86,98.86,391859.83,216274.05,True,False,0.0
28589,Property32844,2013-05-02,2024-08-01,21.6723611,73.47,83.22,83.22,2723151.9,2612708.7199999997,False,False,0.0
73942,Property32845,2006-03-07,2024-08-01,27.099999999999998,67.41,100.0,100.0,2380405.49,1826125.99,False,False,0.0
17834,Property32846,2004-11-10,2024-07-01,2.21061301,60.98,94.99,94.99,199710.02,217319.96,False,False,0.0
63593,Property32847,2007-07-31,2022-08-01,3.58902139,73.2,100.0,100.0,316336.84,204768.4,False,False,0.0
58914,Property32849,2005-06-29,2021-07-01,8.30663037,77.3,89.75,89.75,792145.52,692784.43,False,False,0.0
9188,Property32850,2017-10-31,2024-09-01,2.9,63.7,100.0,100.0,384919.86,333438.85,False,False,0.0
20124,Property32851,2003-04-15,2018-09-01,11.5,80.99,83.1,83.1,1215861.83,1397120.21,False,False,0.0
708,Property32852,2004-12-21,2020-01-01,3.2806102,43.45,,99.41,366431.16,492747.99,False,False,0.0
53282,Property32853,2008-06-27,2023-01-01,1.03,62.42,100.0,100.0,120791.42,25281.629999999997,True,False,0.47293899029126213
583,Property32854,2003-03-14,2018-01-01,2.63645587,77.5,96.63,96.63,268194.54,234437.13,False,False,0.0
7497,Property32855,2006-09-27,2022-04-01,11.25,48.3,90.91000000000001,90.91000000000001,1611343.46,1725010.94,False,False,0.0
